PublicationDate,countryName,reportingYear,EPRTR_SectorCode,EPRTR_SectorName,Pollutant,Releases
2026/02/13,Denmark,2011,3.0,Mineral industry,Ammonia (NH3),294700.0
2026/02/13,Denmark,2011,5.0,Waste and wastewater management,Mercury and compounds (as Hg),45.0
2026/02/13,Norway,2016,4.0,Chemical industry,Polycyclic aromatic hydrocarbons (PAHs),81.6
2026/02/13,Norway,2016,9.0,Other activities,Fluoranthene,123.1
2026/02/13,Denmark,2012,3.0,Mineral industry,Chlorine and inorganic compounds (as HCl),33500.0
2026/02/13,Sweden,2024,5.0,Waste and wastewater management,Nitrous oxide (N2O),93933.0
2026/02/13,Denmark,2020,5.0,Waste and wastewater management,Carbon dioxide (CO2) excluding biomass,140926000.0
2026/02/13,Norway,2011,2.0,Production and processing of metals,Lead and compounds (as Pb),1070.0
2026/02/13,Sweden,2020,6.0,Paper and wood production and processing,Carbon dioxide (CO2) excluding biomass,398995000.0
2026/02/13,Sweden,2021,6.0,Paper and wood production and processing,Hydro-fluorocarbons (HFCS),248.0
2026/02/13,Norway,2008,9.0,Other activities,Nickel and compounds (as Ni),354.0
2026/02/13,Sweden,2019,2.0,Production and processing of metals,Nickel and compounds (as Ni),548.0
2026/02/13,Denmark,2022,1.0,Energy sector,Particulate matter (PM10),168824.09999999998
2026/02/13,Denmark,2022,5.0,Waste and wastewater management,Carbon dioxide (CO2),2335992200.9700003
2026/02/13,Sweden,2021,2.0,Production and processing of metals,Carbon dioxide (CO2) excluding biomass,4746100000.0
2026/02/13,Denmark,2019,1.0,Energy sector,Fluorine and inorganic compounds (as HF),32600.0
2026/02/13,Sweden,2015,3.0,Mineral industry,Carbon dioxide (CO2),2911000000.0
2026/02/13,Denmark,2018,8.0,Animal and vegetable products from the food and beverage sector,Nitrogen oxides (NOX),329222.0
2026/02/13,Denmark,2015,5.0,Waste and wastewater management,Carbon dioxide (CO2),985000000.0
2026/02/13,Sweden,2023,6.0,Paper and wood production and processing,Carbon monoxide (CO),20677658.0
2026/02/13,Norway,2015,3.0,Mineral industry,Phenols (as total C),25190.0
2026/02/13,Sweden,2007,1.0,Energy sector,Benzene,88600.0
2026/02/13,Denmark,2008,1.0,Energy sector,Nitrous oxide (N2O),180200.0
2026/02/13,Sweden,2011,5.0,Waste and wastewater management,PCDD + PCDF (dioxins + furans) (as Teq),0.000288
2026/02/13,Sweden,2020,4.0,Chemical industry,"1,2-dichloroethane (DCE-1,2)",6880.0
2026/02/13,Norway,2007,9.0,Other activities,Arsenic and compounds (as As),430.0
2026/02/13,Denmark,2013,3.0,Mineral industry,Nitrous oxide (N2O),24100.0
2026/02/13,Sweden,2012,1.0,Energy sector,Ammonia (NH3),28400.0
2026/02/13,Norway,2013,9.0,Other activities,Fluorides (as total F),7.0
2026/02/13,Denmark,2014,3.0,Mineral industry,Sulphur oxides (SOX),1996000.0
2026/02/13,Sweden,2013,6.0,Paper and wood production and processing,Hydro-fluorocarbons (HFCS),181.0
2026/02/13,Norway,2007,5.0,Waste and wastewater management,Total organic carbon(as total C or COD/3) (TOC),4637.9
2026/02/13,Sweden,2007,2.0,Production and processing of metals,Lead and compounds (as Pb),4323.0
2026/02/13,Sweden,2019,6.0,Paper and wood production and processing,Nitrous oxide (N2O),412500.0
2026/02/13,Sweden,2016,5.0,Waste and wastewater management,Nitrous oxide (N2O),140700.0
2026/02/13,Norway,2012,3.0,Mineral industry,Ammonia (NH3),144600.0
2026/02/13,Sweden,2014,2.0,Production and processing of metals,Hydro-fluorocarbons (HFCS),691.0
2026/02/13,Sweden,2012,2.0,Production and processing of metals,Carbon monoxide (CO),24100000.0
2026/02/13,Sweden,2011,1.0,Energy sector,Nitrous oxide (N2O),476800.0
2026/02/13,Sweden,2021,4.0,Chemical industry,"1,2-dichloroethane (DCE-1,2)",2580.0
2026/02/13,Sweden,2018,5.0,Waste and wastewater management,Ammonia (NH3),43200.0
2026/02/13,Denmark,2011,2.0,Production and processing of metals,Zinc and compounds (as Zn),745.0
2026/02/13,Sweden,2010,2.0,Production and processing of metals,Hydrochlorofluorocarbons (HCFCs),11.0
2026/02/13,Sweden,2016,2.0,Production and processing of metals,Chlorine and inorganic compounds (as HCl),86800.0
2026/02/13,Sweden,2012,3.0,Mineral industry,Carbon dioxide (CO2) excluding biomass,3011000000.0
2026/02/13,Norway,2009,5.0,Waste and wastewater management,Nitrogen oxides (NOX),557000.0
2026/02/13,Norway,2009,2.0,Production and processing of metals,Cadmium and compounds (as Cd),10.2
2026/02/13,Sweden,2024,1.0,Energy sector,Nitrous oxide (N2O),82202.0
2026/02/13,Norway,2011,2.0,Production and processing of metals,Copper and compounds (as Cu),3166.0
2026/02/13,Sweden,2014,2.0,Production and processing of metals,Zinc and compounds (as Zn),19476.0
2026/02/13,Norway,2014,9.0,Other activities,Fluoranthene,174.0
2026/02/13,Denmark,2019,5.0,Waste and wastewater management,Ammonia (NH3),44.0
2026/02/13,Sweden,2012,2.0,Production and processing of metals,Particulate matter (PM10),2148000.0
2026/02/13,Sweden,2021,3.0,Mineral industry,Ammonia (NH3),236100.0
2026/02/13,Sweden,2010,2.0,Production and processing of metals,Carbon monoxide (CO),16730000.0
2026/02/13,Sweden,2015,3.0,Mineral industry,Zinc and compounds (as Zn),570.0
2026/02/13,Sweden,2019,5.0,Waste and wastewater management,Carbon dioxide (CO2) excluding biomass,1613438000.0
2026/02/13,Norway,2017,1.0,Energy sector,Nitrogen oxides (NOX),3123000.0
2026/02/13,Denmark,2018,2.0,Production and processing of metals,Carbon dioxide (CO2),1514085.0
2026/02/13,Sweden,2009,4.0,Chemical industry,Nitrogen oxides (NOX),523000.0
2026/02/13,Denmark,2011,1.0,Energy sector,Arsenic and compounds (as As),23.1
2026/02/13,Norway,2007,3.0,Mineral industry,Fluorine and inorganic compounds (as HF),40500.0
2026/02/13,Sweden,2021,3.0,Mineral industry,Nitrogen oxides (NOX),2171000.0
2026/02/13,Denmark,2017,1.0,Energy sector,Non-methane volatile organic compounds (NMVOC),7001000.0
2026/02/13,Sweden,2018,6.0,Paper and wood production and processing,Nitrous oxide (N2O),418000.0
2026/02/13,Sweden,2024,2.0,Production and processing of metals,Hydro-fluorocarbons (HFCS),436.8
2026/02/13,Sweden,2018,2.0,Production and processing of metals,Cadmium and compounds (as Cd),50.0
2026/02/13,Norway,2014,3.0,Mineral industry,Carbon dioxide (CO2),11940000000.0
2026/02/13,Denmark,2013,1.0,Energy sector,Carbon dioxide (CO2),15369000000.0
2026/02/13,Denmark,2018,3.0,Mineral industry,Nitrogen oxides (NOX),3136825.0
2026/02/13,Norway,2007,4.0,Chemical industry,Total organic carbon(as total C or COD/3) (TOC),2680.0
2026/02/13,Denmark,2022,5.0,Waste and wastewater management,Nitrous oxide (N2O),489.4435
2026/02/13,Norway,2009,3.0,Mineral industry,Non-methane volatile organic compounds (NMVOC),38501000.0
2026/02/13,Norway,2017,3.0,Mineral industry,Methane (CH4),14861000.0
2026/02/13,Denmark,2015,5.0,Waste and wastewater management,Ammonia (NH3),12500.0
2026/02/13,Sweden,2011,4.0,Chemical industry,Benzene,6570.0
2026/02/13,Norway,2013,4.0,Chemical industry,Nitrogen oxides (NOX),1689000.0
2026/02/13,Norway,2015,3.0,Mineral industry,Carbon dioxide (CO2),12410000000.0
2026/02/13,Sweden,2021,5.0,Waste and wastewater management,Carbon dioxide (CO2),4271000000.0
2026/02/13,Sweden,2010,1.0,Energy sector,Nitrous oxide (N2O),547700.0
2026/02/13,Denmark,2018,3.0,Mineral industry,Sulphur oxides (SOX),1853500.0
2026/02/13,Sweden,2019,5.0,Waste and wastewater management,Nitrogen oxides (NOX),1298000.0
2026/02/13,Sweden,2019,4.0,Chemical industry,Nitrogen oxides (NOX),687000.0
2026/02/13,Denmark,2022,1.0,Energy sector,Carbon dioxide (CO2) excluding biomass,276907953.22126096
2026/02/13,Denmark,2007,3.0,Mineral industry,Fluorine and inorganic compounds (as HF),223130.0
2026/02/13,Denmark,2009,4.0,Chemical industry,Hydro-fluorocarbons (HFCS),201.0
2026/02/13,Sweden,2020,6.0,Paper and wood production and processing,Particulate matter (PM10),2107900.0
2026/02/13,Sweden,2023,4.0,Chemical industry,Trichloromethane,14000.0
2026/02/13,Denmark,2008,5.0,Waste and wastewater management,PCDD + PCDF (dioxins + furans) (as Teq),0.0284099999999999
2026/02/13,Norway,2017,2.0,Production and processing of metals,Naphthalene,12778.0
2026/02/13,Sweden,2013,3.0,Mineral industry,Sulphur oxides (SOX),772000.0
2026/02/13,Sweden,2021,2.0,Production and processing of metals,Arsenic and compounds (as As),101.0
2026/02/13,Denmark,2013,8.0,Animal and vegetable products from the food and beverage sector,Non-methane volatile organic compounds (NMVOC),119000.0
2026/02/13,Denmark,2010,7.0,Intensive livestock production and aquaculture,Ammonia (NH3),1368700.0
2026/02/13,Sweden,2024,1.0,Energy sector,Sulphur oxides (SOX),224838.0
2026/02/13,Sweden,2021,7.0,Intensive livestock production and aquaculture,Ammonia (NH3),833600.0
2026/02/13,Norway,2007,1.0,Energy sector,Carbon dioxide (CO2) excluding biomass,4959000000.0
2026/02/13,Sweden,2019,6.0,Paper and wood production and processing,Ammonia (NH3),1799300.0
2026/02/13,Denmark,2013,3.0,Mineral industry,Particulate matter (PM10),81000.0
2026/02/13,Sweden,2014,1.0,Energy sector,Hydrochlorofluorocarbons (HCFCs),2410.0
2026/02/13,Norway,2017,9.0,Other activities,Arsenic and compounds (as As),365.0
2026/02/13,Sweden,2014,3.0,Mineral industry,Sulphur oxides (SOX),176000.0
2026/02/13,Sweden,2021,2.0,Production and processing of metals,PCDD + PCDF (dioxins + furans) (as Teq),0.00071
2026/02/13,Denmark,2007,3.0,Mineral industry,Particulate matter (PM10),353900.0
2026/02/13,Denmark,2024,9.0,Other activities,Non-methane volatile organic compounds (NMVOC),407238.0
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,Fluorine and inorganic compounds (as HF),886.588
2026/02/13,Denmark,2018,9.0,Other activities,Non-methane volatile organic compounds (NMVOC),24138.0
2026/02/13,Denmark,2008,5.0,Waste and wastewater management,Polychlorinated biphenyls (PCBs),1.6800000000000002
2026/02/13,Denmark,2019,6.0,Paper and wood production and processing,Sulphur oxides (SOX),3443.0
2026/02/13,Denmark,2016,8.0,Animal and vegetable products from the food and beverage sector,Nitrogen oxides (NOX),279000.0
2026/02/13,Sweden,2023,2.0,Production and processing of metals,Hydro-fluorocarbons (HFCS),8650.0
2026/02/13,Denmark,2013,3.0,Mineral industry,Arsenic and compounds (as As),25.0
2026/02/13,Sweden,2016,2.0,Production and processing of metals,Ammonia (NH3),16800.0
2026/02/13,Denmark,2021,5.0,Waste and wastewater management,Polycyclic aromatic hydrocarbons (PAHs),0.0042
2026/02/13,Norway,2012,2.0,Production and processing of metals,Nitrogen oxides (NOX),8072000.0
2026/02/13,Denmark,2019,1.0,Energy sector,Carbon monoxide (CO),3565918.8044
2026/02/13,Denmark,2019,4.0,Chemical industry,Nitrogen oxides (NOX),47236.5
2026/02/13,Norway,2008,2.0,Production and processing of metals,Zinc and compounds (as Zn),35269.0
2026/02/13,Sweden,2016,4.0,Chemical industry,Nitrous oxide (N2O),192000.0
2026/02/13,Sweden,2015,2.0,Production and processing of metals,Sulphur oxides (SOX),5370000.0
2026/02/13,Norway,2011,5.0,Waste and wastewater management,Nitrogen oxides (NOX),357000.0
2026/02/13,Sweden,2019,4.0,Chemical industry,Particulate matter (PM10),66900.0
2026/02/13,Denmark,2021,1.0,Energy sector,Fine particulate matter (PM2.5),285.48
2026/02/13,Denmark,2020,2.0,Production and processing of metals,Fluorine and inorganic compounds (as HF),39.6
2026/02/13,Denmark,2016,3.0,Mineral industry,Nitrous oxide (N2O),60000.0
2026/02/13,Norway,2016,2.0,Production and processing of metals,Nitrous oxide (N2O),10000.0
2026/02/13,Sweden,2011,2.0,Production and processing of metals,Perfluorocarbons (PFCs),22500.0
2026/02/13,Sweden,2011,4.0,Chemical industry,Ammonia (NH3),16000.0
2026/02/13,Norway,2012,2.0,Production and processing of metals,Fluorides (as total F),360700.0
2026/02/13,Sweden,2018,6.0,Paper and wood production and processing,Non-methane volatile organic compounds (NMVOC),15088000.0
2026/02/13,Sweden,2009,2.0,Production and processing of metals,Zinc and compounds (as Zn),11971.0
2026/02/13,Denmark,2019,5.0,Waste and wastewater management,Chromium and compounds (as Cr),5.46
2026/02/13,Sweden,2014,1.0,Energy sector,Nitrogen oxides (NOX),3231000.0
2026/02/13,Sweden,2007,4.0,Chemical industry,Di-(2-ethyl hexyl) phthalate (DEHP),725.0
2026/02/13,Norway,2016,2.0,Production and processing of metals,Nitrogen oxides (NOX),8509000.0
2026/02/13,Sweden,2009,4.0,Chemical industry,Hydro-fluorocarbons (HFCS),711.0
2026/02/13,Sweden,2019,1.0,Energy sector,Carbon dioxide (CO2) excluding biomass,5252421000.0
2026/02/13,Denmark,2024,3.0,Mineral industry,Nitrous oxide (N2O),26744.0
2026/02/13,Sweden,2015,6.0,Paper and wood production and processing,Zinc and compounds (as Zn),1545.0
2026/02/13,Sweden,2008,1.0,Energy sector,Chlorine and inorganic compounds (as HCl),35300.0
2026/02/13,Sweden,2008,2.0,Production and processing of metals,Mercury and compounds (as Hg),86.5
2026/02/13,Denmark,2016,4.0,Chemical industry,Ammonia (NH3),16000.0
2026/02/13,Sweden,2023,4.0,Chemical industry,Non-methane volatile organic compounds (NMVOC),962100.0
2026/02/13,Norway,2015,6.0,Paper and wood production and processing,Nitrogen oxides (NOX),515000.0
2026/02/13,Sweden,2009,6.0,Paper and wood production and processing,Chlorine and inorganic compounds (as HCl),62100.0
2026/02/13,Norway,2011,3.0,Mineral industry,Fluorine and inorganic compounds (as HF),40200.0
2026/02/13,Denmark,2012,8.0,Animal and vegetable products from the food and beverage sector,Carbon dioxide (CO2),273000000.0
2026/02/13,Denmark,2011,5.0,Waste and wastewater management,Polychlorinated biphenyls (PCBs),0.954
2026/02/13,Norway,2010,9.0,Other activities,Sulphur oxides (SOX),480000.0
2026/02/13,Denmark,2021,9.0,Other activities,Carbon dioxide (CO2),15182808.0
2026/02/13,Denmark,2016,3.0,Mineral industry,Mercury and compounds (as Hg),40.0
2026/02/13,Denmark,2010,4.0,Chemical industry,Hydro-fluorocarbons (HFCS),278.0
2026/02/13,Sweden,2016,4.0,Chemical industry,Non-methane volatile organic compounds (NMVOC),1235000.0
2026/02/13,Norway,2011,2.0,Production and processing of metals,Carbon dioxide (CO2),4288000000.0
2026/02/13,Denmark,2020,6.0,Paper and wood production and processing,Chlorine and inorganic compounds (as HCl),0.0
2026/02/13,Sweden,2022,6.0,Paper and wood production and processing,Zinc and compounds (as Zn),1658.0
2026/02/13,Denmark,2019,1.0,Energy sector,Nitrous oxide (N2O),57277.294
2026/02/13,Denmark,2020,8.0,Animal and vegetable products from the food and beverage sector,Hydrochlorofluorocarbons (HCFCs),0.0
2026/02/13,Norway,2016,6.0,Paper and wood production and processing,Non-methane volatile organic compounds (NMVOC),184000.0
2026/02/13,Denmark,2024,8.0,Animal and vegetable products from the food and beverage sector,Carbon dioxide (CO2),88847092.0
2026/02/13,Sweden,2009,4.0,Chemical industry,Di-(2-ethyl hexyl) phthalate (DEHP),39.0
2026/02/13,Sweden,2007,5.0,Waste and wastewater management,Ammonia (NH3),12100.0
2026/02/13,Sweden,2011,2.0,Production and processing of metals,Chromium and compounds (as Cr),1566.0
2026/02/13,Norway,2008,6.0,Paper and wood production and processing,Carbon dioxide (CO2),1098000000.0
2026/02/13,Denmark,2023,1.0,Energy sector,Methane (CH4),2448043.84788
2026/02/13,Norway,2010,6.0,Paper and wood production and processing,Particulate matter (PM10),267600.0
2026/02/13,Norway,2014,4.0,Chemical industry,Hydrochlorofluorocarbons (HCFCs),25.0
2026/02/13,Norway,2007,2.0,Production and processing of metals,Nickel and compounds (as Ni),5597.1
2026/02/13,Denmark,2020,1.0,Energy sector,Carbon dioxide (CO2),3874237466.0
2026/02/13,Denmark,2018,1.0,Energy sector,Zinc and compounds (as Zn),12.41
2026/02/13,Norway,2007,2.0,Production and processing of metals,Particulate matter (PM10),4934200.0
2026/02/13,Sweden,2021,2.0,Production and processing of metals,Nitrogen oxides (NOX),6419000.0
2026/02/13,Denmark,2021,5.0,Waste and wastewater management,Non-methane volatile organic compounds (NMVOC),268.7949
2026/02/13,Sweden,2021,5.0,Waste and wastewater management,Nitrous oxide (N2O),148900.0
2026/02/13,Denmark,2016,1.0,Energy sector,Nitrous oxide (N2O),74800.0
2026/02/13,Denmark,2015,,,Ammonia (NH3),122200.0
2026/02/13,Sweden,2014,3.0,Mineral industry,Carbon monoxide (CO),4530000.0
2026/02/13,Norway,2010,6.0,Paper and wood production and processing,Nitrogen oxides (NOX),1651000.0
2026/02/13,Denmark,2007,1.0,Energy sector,Mercury and compounds (as Hg),172.60000000000002
2026/02/13,Norway,2011,4.0,Chemical industry,Total nitrogen,49900.0
2026/02/13,Denmark,2019,1.0,Energy sector,Lead and compounds (as Pb),2.69
2026/02/13,Sweden,2016,2.0,Production and processing of metals,Non-methane volatile organic compounds (NMVOC),106000.0
2026/02/13,Norway,2012,4.0,Chemical industry,Vinyl chloride,23800.0
2026/02/13,Denmark,2020,1.0,Energy sector,Nitrogen oxides (NOX),5738087.251
2026/02/13,Sweden,2007,6.0,Paper and wood production and processing,Nickel and compounds (as Ni),1851.8
2026/02/13,Sweden,2013,3.0,Mineral industry,PCDD + PCDF (dioxins + furans) (as Teq),0.009669
2026/02/13,Sweden,2018,6.0,Paper and wood production and processing,Sulphur oxides (SOX),2023000.0
2026/02/13,Denmark,2024,1.0,Energy sector,Carbon dioxide (CO2) excluding biomass,6088577018.0
2026/02/13,Sweden,2022,5.0,Waste and wastewater management,Mercury and compounds (as Hg),21.0
2026/02/13,Denmark,2013,1.0,Energy sector,Mercury and compounds (as Hg),86.19999999999999
2026/02/13,Sweden,2008,4.0,Chemical industry,Vinyl chloride,50300.0
2026/02/13,Norway,2013,2.0,Production and processing of metals,Naphthalene,4480.0
2026/02/13,Sweden,2009,9.0,Other activities,Hydro-fluorocarbons (HFCS),282.0
2026/02/13,Norway,2015,9.0,Other activities,Naphthalene,906.0
2026/02/13,Sweden,2016,2.0,Production and processing of metals,Perfluorocarbons (PFCs),3850.0
2026/02/13,Norway,2012,9.0,Other activities,Sulphur oxides (SOX),469000.0
2026/02/13,Norway,2011,4.0,Chemical industry,Carbon dioxide (CO2) excluding biomass,1494000000.0
2026/02/13,Norway,2017,1.0,Energy sector,Methane (CH4),4889000.0
2026/02/13,Denmark,2021,1.0,Energy sector,Nickel and compounds (as Ni),0.0
2026/02/13,Sweden,2010,2.0,Production and processing of metals,Chromium and compounds (as Cr),3169.0
2026/02/13,Norway,2014,3.0,Mineral industry,Fluorides (as total F),16.0
2026/02/13,Denmark,2023,1.0,Energy sector,Carbon monoxide (CO),1767070.520597
2026/02/13,Norway,2010,3.0,Mineral industry,Polychlorinated biphenyls (PCBs),0.415
2026/02/13,Sweden,2022,6.0,Paper and wood production and processing,Carbon dioxide (CO2),23275000000.0
2026/02/13,Denmark,2020,5.0,Waste and wastewater management,Di-(2-ethyl hexyl) phthalate (DEHP),0.0
2026/02/13,Sweden,2010,2.0,Production and processing of metals,Carbon dioxide (CO2),5523000000.0
